Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
17.074,17676,144.000,125.000,7.639,N/A,13.000,48.000,55.000,937.000,6001.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.624,17676,144.000,125.000,7.639,N/A,13.000,48.000,55.000,937.000,6001.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.064,17676,144.000,118.000,7.055,N/A,11.000,17.000,56.000,1155.000,6001.000,0.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.611,17676,144.000,118.000,7.055,N/A,11.000,17.000,56.000,1155.000,6001.000,0.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.159,17676,143.000,127.000,8.286,N/A,10.000,14.000,56.000,1155.000,6001.000,0.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.599,17676,143.000,127.000,8.286,N/A,10.000,14.000,56.000,1155.000,6001.000,0.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.148,17676,90.000,118.000,7.768,N/A,12.000,39.000,55.000,600.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.583,17676,90.000,118.000,7.768,N/A,12.000,39.000,55.000,600.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.132,17676,143.000,121.000,7.275,N/A,15.000,24.000,55.000,607.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.570,17676,143.000,121.000,7.275,N/A,15.000,24.000,55.000,607.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.119,17676,143.000,94.000,1.669,N/A,13.000,24.000,55.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.665,17676,143.000,94.000,1.669,N/A,13.000,24.000,55.000,502.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.106,17676,144.000,125.000,6.899,N/A,13.000,27.000,55.000,472.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.649,17676,144.000,125.000,6.899,N/A,13.000,27.000,55.000,472.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.087,17676,90.000,94.000,10.444,N/A,13.000,8.000,55.000,585.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.636,17676,90.000,94.000,10.444,N/A,13.000,8.000,55.000,585.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.185,17676,144.000,122.000,8.137,N/A,14.000,60.000,55.000,705.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.619,17676,144.000,122.000,8.137,N/A,14.000,60.000,55.000,705.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.163,17676,143.000,127.000,6.657,N/A,11.000,23.000,55.000,705.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.602,17676,143.000,127.000,6.657,N/A,11.000,23.000,55.000,705.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.149,17676,143.000,132.000,7.478,N/A,11.000,27.000,55.000,457.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.586,17676,143.000,132.000,7.478,N/A,11.000,27.000,55.000,457.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.136,17676,143.000,125.000,7.371,N/A,12.000,28.000,55.000,420.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.684,17676,143.000,125.000,7.371,N/A,12.000,28.000,55.000,420.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.124,17676,90.000,123.000,7.756,N/A,14.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.673,17676,90.000,123.000,7.756,N/A,14.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.112,17676,90.000,123.000,7.756,N/A,14.000,25.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.661,17676,90.000,123.000,8.157,N/A,13.000,30.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.099,17676,90.000,123.000,8.157,N/A,13.000,30.000,55.000,555.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.646,17676,90.000,56.000,7.824,N/A,15.000,28.000,55.000,412.000,405.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.198,17676,144.000,127.000,7.559,N/A,10.000,29.000,55.000,607.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.638,17676,144.000,127.000,7.559,N/A,10.000,29.000,55.000,607.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.189,17676,145.000,120.000,8.006,N/A,10.000,27.000,55.000,427.000,810.000,0.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A
